rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
16	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	3999	1	0	7	87	0	1	4	92	74	44	5.417891e-02	1.000000e-05	1.000000e-05	8.358932e-06	9.535975e-03
17	TMPRSS6	transmembrane protease, serine 6	2504	21	0	0	5	0	0	1	6	6	5	2.584983e-05	1.300000e-01	1.410000e-01	1.168652e-05	1.254789e-02
18	PRKCD	protein kinase C, delta	2099	100	0	1	1	0	0	2	3	3	2	1.207925e-03	5.870000e-03	4.770000e-03	1.766784e-05	1.791617e-02
19	TP63	tumor protein p63	2258	105	0	1	4	1	1	0	6	6	6	1.360073e-06	1	5.430000e-01	1.973190e-05	1.895613e-02
20	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	3358	31	0	1	11	0	0	2	13	11	12	3.120224e-05	7.800000e-02	2.760000e-01	2.116553e-05	1.931672e-02
21	CHD8	chromodomain helicase DNA binding protein 8	7904	2	0	0	3	2	2	2	9	9	9	4.231480e-06	1	3.790000e-01	3.426691e-05	2.978447e-02
22	IL4R	interleukin 4 receptor	2530	82	0	1	6	1	1	0	8	8	8	6.354791e-06	1	3.790000e-01	3.944373e-05	3.272575e-02
23	REN	renin	1259	6	0	0	3	0	0	2	5	5	4	1.090965e-04	3.400000e-02	8.850000e-01	5.687543e-05	4.513683e-02
24	CD209	CD209 molecule	1241	39	0	1	5	0	0	0	5	5	4	3.492926e-05	4.160000e-01	1.770000e-01	7.444889e-05	5.662148e-02
25	FBN3	fibrillin 3	8680	54	0	1	11	0	1	0	12	11	11	5.993470e-05	9.300000e-02	5.920000e-01	8.381095e-05	5.992930e-02
26	MMP13	matrix metallopeptidase 13 (collagenase 3)	1454	19	0	0	6	0	0	0	6	5	6	7.503523e-05	1	3.300000e-02	8.536469e-05	5.992930e-02
27	TCF12	transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)	2278	21	0	0	1	0	1	3	5	4	5	1.963554e-05	1	2.960000e-01	1.089125e-04	7.362888e-02
28	LZTR1	leucine-zipper-like transcription regulator 1	2604	24	0	0	9	0	0	1	10	10	10	2.896659e-05	1	3.180000e-01	1.645307e-04	1.072564e-01
29	ZDHHC4	zinc finger, DHHC-type containing 4	1061	51	0	0	3	0	0	0	3	3	1	1.255162e-03	9.300000e-03	9.554000e-01	2.044699e-04	1.286961e-01
30	IL18RAP	interleukin 18 receptor accessory protein	1840	9	0	0	4	1	2	0	7	7	7	1.266326e-04	1	1.380000e-01	2.446879e-04	1.443525e-01
31	ODF4	outer dense fiber of sperm tails 4	782	140	0	0	3	0	0	0	3	3	2	2.931219e-03	7.260000e-02	1.780000e-02	2.451612e-04	1.443525e-01
32	KEL	Kell blood group, metallo-endopeptidase	2271	5	0	2	11	0	4	0	15	15	12	1.151757e-04	1.000000e-01	9.630000e-01	2.751580e-04	1.569518e-01
33	TESK1	testis-specific kinase 1	1917	31	0	0	2	1	0	0	3	3	3	2.505140e-05	1	8.450000e-01	2.904605e-04	1.606599e-01
34	MUC17	mucin 17, cell surface associated	13532	26	0	7	22	0	0	0	22	22	21	9.726006e-05	2.590000e-01	4.540000e-01	3.308094e-04	1.775960e-01
35	FAM126B	family with sequence similarity 126, member B	1633	21	0	1	2	0	2	0	4	4	3	2.517024e-04	1.230000e-01	7.550000e-01	3.602367e-04	1.878686e-01
36	DDX5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	1893	86	0	0	1	0	0	3	4	4	3	3.272744e-03	1.050000e-02	6.700000e-01	4.243930e-04	2.151790e-01
37	ATF7IP2	activating transcription factor 7 interacting protein 2	2089	152	0	0	5	0	0	0	5	5	5	8.156871e-05	1	3.430000e-01	4.554731e-04	2.202927e-01
38	MYO1B	myosin IB	3531	24	0	0	5	0	2	0	7	7	7	4.154806e-05	1	5.460000e-01	4.607123e-04	2.202927e-01
39	UGT2A3	UDP glucuronosyltransferase 2 family, polypeptide A3	1606	50	0	0	4	0	2	0	6	6	6	6.466068e-04	1	2.500000e-02	4.720770e-04	2.202927e-01
40	WDR63	WD repeat domain 63	2764	63	0	1	4	0	1	0	5	5	5	1.462825e-03	1	1.430000e-02	4.827539e-04	2.202927e-01
41	BCLAF1	BCL2-associated transcription factor 1	2807	82	0	1	5	1	0	0	6	6	6	4.838250e-05	1	7.680000e-01	5.291291e-04	2.355657e-01
42	TGFA	transforming growth factor, alpha	503	27	0	0	3	1	0	0	4	4	4	8.188134e-05	1	1.940000e-01	5.922779e-04	2.574012e-01
43	CLCN7	chloride channel 7	2514	63	0	1	2	0	2	0	4	4	3	8.801706e-04	6.400000e-02	9.680000e-01	6.074877e-04	2.578715e-01
44	PAN3	PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)	2736	23	0	0	5	0	1	0	6	6	6	6.378050e-05	1	9.150000e-01	6.799042e-04	2.771465e-01
45	LY75	lymphocyte antigen 75	5307	37	0	1	4	0	0	0	4	4	4	5.576371e-02	4.500000e-03	1.026000e-01	6.832626e-04	2.771465e-01
46	ZNF697	zinc finger protein 697	1646	302	0	0	2	1	0	0	3	3	3	2.222143e-03	1	2.100000e-02	7.502881e-04	2.977176e-01
47	SLC6A3	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	1919	7	0	0	2	0	1	0	3	3	3	5.746853e-04	1	7.300000e-02	8.443945e-04	3.235679e-01
48	PROKR2	prokineticin receptor 2	1158	70	0	0	7	0	0	0	7	6	6	1.421221e-04	4.310000e-01	7.670000e-01	8.508881e-04	3.235679e-01
49	AZGP1	alpha-2-glycoprotein 1, zinc-binding	911	320	0	0	4	0	0	1	5	5	5	9.455023e-05	1	7.190000e-01	9.706886e-04	3.615914e-01
50	C15orf48	chromosome 15 open reading frame 48	268	33	0	0	1	1	0	0	2	2	2	9.702710e-05	1	6.660000e-01	9.936080e-04	3.627265e-01
51	TARSL2	threonyl-tRNA synthetase-like 2	2483	42	0	0	3	0	0	0	3	3	2	1.698381e-02	6.000000e-03	6.848000e-01	1.038542e-03	3.716963e-01
52	ACSM2B	acyl-CoA synthetase medium-chain family member 2B	1786	51	0	0	4	1	0	0	5	5	5	1.807417e-02	9.900000e-03	5.058000e-01	1.147837e-03	4.029127e-01
53	CARD6	caspase recruitment domain family, member 6	3124	32	0	0	5	0	0	1	6	6	6	1.366694e-04	1	8.040000e-01	1.352746e-03	4.597767e-01
54	ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7	1399	72	0	0	3	0	1	0	4	4	4	2.977577e-04	1	3.930000e-01	1.376577e-03	4.597767e-01
55	NUP210L	nucleoporin 210kDa-like	5825	4	0	0	6	2	0	0	8	8	7	4.127788e-03	1.320000e-01	9.200000e-02	1.385401e-03	4.597767e-01
56	QKI	quaking homolog, KH domain RNA binding (mouse)	1152	330	0	0	2	0	0	3	5	5	5	3.330588e-03	1	5.500000e-03	1.440278e-03	4.694535e-01
57	CCDC37	coiled-coil domain containing 37	1900	27	0	1	2	0	1	0	3	3	3	6.008837e-04	1	2.590000e-01	1.614655e-03	5.159415e-01
58	KLF17	Kruppel-like factor 17	1182	557	0	0	4	0	1	0	5	5	5	1.692955e-04	1	8.520000e-01	1.639435e-03	5.159415e-01
59	MAP1S	microtubule-associated protein 1S	3208	21	0	0	1	2	0	0	3	3	3	1.733356e-04	1	1	1.674471e-03	5.167981e-01
60	ADAM30	ADAM metallopeptidase domain 30	2373	16	0	0	4	0	0	0	4	4	4	2.800406e-04	1	3.970000e-01	1.698783e-03	5.167981e-01
61	LRRC55	leucine rich repeat containing 55	1030	30	0	1	5	0	1	0	6	6	6	2.075703e-04	1	8.320000e-01	1.967775e-03	5.861482e-01
62	DYNC1I1	dynein, cytoplasmic 1, intermediate chain 1	2002	80	0	0	6	1	0	0	7	7	7	4.762148e-04	1	2.870000e-01	2.012633e-03	5.861482e-01
63	SERPINB4	serpin peptidase inhibitor, clade B (ovalbumin), member 4	1201	5	0	2	2	0	1	0	3	3	3	3.878704e-04	1	4.170000e-01	2.023083e-03	5.861482e-01
64	RAG1	recombination activating gene 1	3136	26	0	1	5	0	0	0	5	5	5	1.885742e-03	1	3.700000e-02	2.204638e-03	6.287698e-01
65	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	25533	46	0	7	15	0	2	0	17	16	17	5.561157e-04	1	3.720000e-01	2.247020e-03	6.309978e-01
66	KIAA1549	KIAA1549	5931	10	0	0	2	0	1	0	3	3	3	2.697651e-03	1	8.600000e-02	2.286034e-03	6.322270e-01
67	NCDN	neurochondrin	2218	11	0	0	0	0	1	1	2	2	2	4.904783e-04	1	5.160000e-01	2.349096e-03	6.399708e-01
68	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	1038	188	0	0	3	0	0	0	3	3	3	2.175304e-03	1	4.200000e-02	2.414810e-03	6.401511e-01
69	DSP	desmoplakin	8708	40	0	4	11	0	1	0	12	12	12	2.044168e-03	1	2.800000e-02	2.419900e-03	6.401511e-01
70	CLCN1	chloride channel 1, skeletal muscle (Thomsen disease, autosomal dominant)	3059	94	0	1	3	0	1	0	4	4	4	2.066075e-03	1	1.140000e-01	2.494002e-03	6.448538e-01
71	NEK4	NIMA (never in mitosis gene a)-related kinase 4	2586	9	0	0	0	1	0	1	2	2	2	5.581991e-04	1	4.340000e-01	2.508334e-03	6.448538e-01
72	MACC1	metastasis associated in colon cancer 1	2575	7	0	0	3	1	0	0	4	4	4	2.238647e-03	1	1.240000e-01	2.660573e-03	6.738140e-01
73	FAM123C	family with sequence similarity 123C	2593	355	0	1	6	0	0	1	7	7	7	2.952332e-04	1	9.620000e-01	2.694813e-03	6.738140e-01
74	CD1D	CD1d molecule	1028	820	0	0	0	0	2	2	4	4	3	5.933549e-02	3.500000e-03	9.876000e-01	2.850617e-03	7.031393e-01
75	ANGPT4	angiopoietin 4	1545	42	0	0	4	1	0	0	5	5	5	7.005979e-04	1	2.760000e-01	2.902132e-03	7.063014e-01
76	WSCD2	WSC domain containing 2	1726	6	0	0	3	0	1	0	4	4	4	3.493781e-04	1	6.790000e-01	3.130203e-03	7.442371e-01
77	CDK13	cyclin-dependent kinase 13	4591	10	0	0	2	1	0	0	3	3	3	1.208804e-02	1	2.000000e-02	3.139553e-03	7.442371e-01
78	PCDH11Y	protocadherin 11 Y-linked	4097	19	0	2	6	0	0	1	7	7	7	3.621740e-04	1	5.690000e-01	3.231818e-03	7.562869e-01
79	YSK4	yeast Sps1/Ste20-related kinase 4 (S. cerevisiae)	4025	13	0	0	6	1	0	0	7	7	7	1.012411e-03	1	2.470000e-01	3.369906e-03	7.786188e-01
80	PCP4L1	Purkinje cell protein 4 like 1	215	3	0	0	0	1	0	0	1	1	1	3.488287e-03	NaN	NaN	3.488287e-03	7.958962e-01
81	KRT13	keratin 13	1407	42	0	2	3	0	0	0	3	3	3	2.339537e-02	5.500000e-02	1.180000e-01	3.694288e-03	8.324919e-01
82	PLCG1	phospholipase C, gamma 1	4000	34	0	0	5	0	1	0	6	5	6	1.524688e-03	1	2.180000e-01	3.786574e-03	8.428821e-01
83	WDR1	WD repeat domain 1	1877	3	0	1	0	0	1	2	3	3	3	4.397290e-04	1	8.320000e-01	3.838549e-03	8.441570e-01
84	COL6A5	collagen, type VI, alpha 5	7737	191	0	1	6	0	0	0	6	6	5	1.164281e-03	3.420000e-01	7.610000e-01	3.967079e-03	8.620368e-01
85	GABRA6	gamma-aminobutyric acid (GABA) A receptor, alpha 6	1394	27	0	1	10	0	1	0	11	11	10	8.230327e-04	4.510000e-01	3.990000e-01	4.064828e-03	8.676288e-01
86	PASD1	PAS domain containing 1	2382	9	0	0	2	0	0	2	4	4	3	4.141557e-02	1.010000e-02	5.890000e-01	4.087880e-03	8.676288e-01
87	REXO1	REX1, RNA exonuclease 1 homolog (S. cerevisiae)	3728	46	0	0	3	0	0	1	4	4	4	9.557619e-04	1	4.630000e-01	4.328459e-03	8.808695e-01
88	JPH1	junctophilin 1	2008	13	0	2	4	0	0	0	4	4	3	6.299869e-01	8.000000e-04	9.009500e-01	4.330759e-03	8.808695e-01
89	TMEM147	transmembrane protein 147	703	4	0	0	2	0	0	0	2	2	1	2.831159e-02	1.500000e-02	6.100000e-02	4.373394e-03	8.808695e-01
90	MX2	myxovirus (influenza virus) resistance 2 (mouse)	2200	11	0	0	5	0	0	0	5	5	5	5.205012e-04	1	5.230000e-01	4.455864e-03	8.808695e-01
91	HNF4A	hepatocyte nuclear factor 4, alpha	1641	56	0	1	3	1	0	0	4	4	4	1.113767e-02	1	3.400000e-02	4.478307e-03	8.808695e-01
92	TLR6	toll-like receptor 6	2395	45	0	2	4	0	0	1	5	5	5	8.137603e-04	1	3.820000e-01	4.482771e-03	8.808695e-01
93	CDA	cytidine deaminase	453	11	0	1	2	0	0	0	2	2	2	2.535092e-03	1	1.820000e-01	4.488077e-03	8.808695e-01
94	MCOLN3	mucolipin 3	1710	69	0	0	4	0	0	0	4	4	3	4.254183e-03	1.250000e-01	9.950000e-01	4.732803e-03	9.190197e-01
95	WDR67	WD repeat domain 67	3287	1	0	0	2	0	0	1	3	3	3	2.832813e-02	1	1.170000e-02	4.802142e-03	9.226683e-01
96	TJAP1	tight junction associated protein 1 (peripheral)	1713	29	0	0	1	0	1	0	2	2	2	9.212706e-03	1	4.500000e-02	4.905424e-03	9.284030e-01
97	RLTPR	RGD motif, leucine rich repeats, tropomodulin domain and proline-rich containing	4473	111	0	2	3	0	0	2	5	5	5	6.835540e-03	1	5.400000e-02	5.011747e-03	9.284030e-01
98	KDELC2	KDEL (Lys-Asp-Glu-Leu) containing 2	1554	568	0	0	4	0	0	0	4	4	4	4.411311e-03	1	1.270000e-01	5.017948e-03	9.284030e-01
99	PIK3C2G	phosphoinositide-3-kinase, class 2, gamma polypeptide	4462	99	0	2	8	0	1	0	9	9	9	1.106920e-02	1	6.000000e-03	5.042571e-03	9.284030e-01
100	TRPV1	transient receptor potential cation channel, subfamily V, member 1	2253	11	0	0	1	0	1	0	2	2	2	2.183181e-03	1	2.520000e-01	5.086303e-03	9.284030e-01
101	TNFRSF4	tumor necrosis factor receptor superfamily, member 4	860	84	0	0	2	0	1	0	3	3	3	1.191288e-03	1	4.040000e-01	5.168865e-03	9.341317e-01
102	DICER1	dicer 1, ribonuclease type III	5873	69	0	1	4	0	0	1	5	4	5	1.868363e-02	1	2.370000e-02	5.407734e-03	9.532219e-01
103	TRPM4	transient receptor potential cation channel, subfamily M, member 4	3743	8	0	1	0	0	0	2	2	2	2	6.487176e-02	1	1.000000e-02	5.410637e-03	9.532219e-01
104	AOX1	aldehyde oxidase 1	4155	74	0	1	4	0	0	0	4	4	3	1.208248e-02	9.500000e-02	2.460000e-01	5.438055e-03	9.532219e-01
105	C10orf12	chromosome 10 open reading frame 12	3744	9	0	0	3	0	0	0	3	3	3	4.636796e-02	1	1.040000e-02	5.515774e-03	9.532219e-01
106	CREB3L3	cAMP responsive element binding protein 3-like 3	1422	34	0	1	3	0	0	0	3	3	3	2.187440e-03	1	2.260000e-01	5.673559e-03	9.532219e-01
107	KRAS	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	709	216	0	0	2	0	0	0	2	2	1	5.670858e-02	1.210000e-02	5.043000e-01	5.684524e-03	9.532219e-01
108	ACADS	acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain	1275	51	0	0	2	0	1	0	3	3	3	1.165994e-02	5.700000e-02	2.760000e-01	5.697363e-03	9.532219e-01
109	FCAMR	Fc receptor, IgA, IgM, high affinity	1766	112	0	0	2	0	0	0	2	2	2	1.736302e-02	1	4.000000e-02	5.745276e-03	9.532219e-01
110	HEMGN	hemogen	1471	21	0	0	3	0	0	0	3	3	3	1.553347e-03	1	2.890000e-01	5.755301e-03	9.532219e-01
111	TXNDC3	thioredoxin domain containing 3 (spermatozoa)	1831	80	0	1	2	2	1	1	6	5	6	7.016004e-04	1	9.540000e-01	5.796725e-03	9.532219e-01
112	MYO7B	myosin VIIB	6535	35	0	0	3	0	0	1	4	4	4	1.308138e-03	1	5.220000e-01	5.888427e-03	9.596559e-01
113	ADAM22	ADAM metallopeptidase domain 22	2938	34	0	0	4	0	0	0	4	4	4	3.099904e-03	1	1.440000e-01	5.969000e-03	9.641783e-01
114	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like	3078	2	0	0	1	0	0	2	3	3	3	7.592265e-04	1	7.090000e-01	6.212910e-03	9.947741e-01
115	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	11219	24	0	0	6	0	0	0	6	6	6	7.839494e-04	1	9.080000e-01	6.390102e-03	1
116	ARHGAP5	Rho GTPase activating protein 5	4529	15	0	2	3	0	0	0	3	3	2	2.468021e-01	3.200000e-03	8.024000e-01	6.431682e-03	1
117	PODNL1	podocan-like 1	1587	99	0	0	3	0	0	0	3	3	3	1.564023e-03	1	3.800000e-01	6.454483e-03	1
118	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2	1649	0	0	0	4	3	1	0	8	8	6	1.161485e-01	1.579000e-01	1.860000e-02	6.514878e-03	1
119	SLC17A9	solute carrier family 17, member 9	1359	4	0	2	3	0	0	0	3	3	2	1.222810e-02	6.800000e-02	9.850000e-01	6.728806e-03	1
120	ANO2	anoctamin 2	3099	45	0	1	6	0	1	0	7	7	6	4.544450e-03	1.450000e-01	3.570000e-01	6.922619e-03	1
121	OR10G8	olfactory receptor, family 10, subfamily G, member 8	936	44	0	0	3	0	0	1	4	4	4	8.571872e-03	1	8.100000e-02	6.971009e-03	1
122	MTERFD3	MTERF domain containing 3	1162	18	0	1	2	0	0	1	3	3	3	3.988495e-03	1	1.980000e-01	7.081571e-03	1
123	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	1002	3	0	0	0	1	0	1	2	2	2	1.355519e-03	1	4.570000e-01	7.136143e-03	1
124	CHRDL2	chordin-like 2	1402	128	0	0	2	0	0	0	2	2	2	9.271199e-02	1	1.000000e-02	7.401595e-03	1
125	TRPV6	transient receptor potential cation channel, subfamily V, member 6	2234	528	0	1	5	0	1	1	7	7	7	1.959372e-03	1	3.470000e-01	7.453943e-03	1
126	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1417	179	0	0	4	0	0	0	4	4	4	9.346712e-04	1	3.920000e-01	7.454298e-03	1
127	OR4N5	olfactory receptor, family 4, subfamily N, member 5	926	11	0	0	2	0	0	0	2	2	2	2.407191e-02	6.200000e-02	2.300000e-02	7.483119e-03	1
128	AFM	afamin	1858	167	0	1	5	0	1	0	6	6	6	9.426096e-04	1	6.750000e-01	7.509637e-03	1
129	QRICH2	glutamine rich 2	5064	2	0	0	2	0	0	1	3	3	3	6.208389e-02	1	9.500000e-03	7.603470e-03	1
130	CUBN	cubilin (intrinsic factor-cobalamin receptor)	11138	7	0	0	4	0	0	1	5	5	5	4.235133e-02	1	1.420000e-02	7.787067e-03	1
131	PDGFRB	platelet-derived growth factor receptor, beta polypeptide	3409	367	0	2	3	0	0	0	3	3	2	2.355580e-01	2.020000e-02	1.880000e-02	7.996779e-03	1
132	AK7	adenylate kinase 7	2242	286	0	1	5	0	0	0	5	5	4	1.357392e-02	7.200000e-02	7.760000e-01	8.125672e-03	1
133	CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	5794	17	0	1	7	0	0	0	7	7	7	1.033518e-03	1	5.080000e-01	8.138736e-03	1
134	ZC3H18	zinc finger CCCH-type containing 18	2930	170	0	1	1	1	0	0	2	2	2	6.695227e-02	1	1.140000e-02	8.259805e-03	1
135	CPNE7	copine VII	1966	9	0	0	3	0	0	0	3	3	3	1.056447e-03	1	9.370000e-01	8.296112e-03	1
136	HPSE	heparanase	1684	51	0	0	3	0	0	0	3	3	3	4.352824e-03	1	1.430000e-01	8.394339e-03	1
137	FBXL12	F-box and leucine-rich repeat protein 12	989	46	0	0	3	0	0	1	4	4	4	2.861329e-03	1	2.920000e-01	8.448522e-03	1
138	UTP15	UTP15, U3 small nucleolar ribonucleoprotein, homolog (S. cerevisiae)	1605	70	0	0	1	1	0	0	2	2	2	1.234224e-02	1	7.200000e-02	8.499025e-03	1
139	SPINT1	serine peptidase inhibitor, Kunitz type 1	1630	15	0	0	4	0	0	0	4	4	2	1.382047e-01	7.300000e-03	9.990000e-01	8.537912e-03	1
140	DOCK2	dedicator of cytokinesis 2	5699	19	0	1	4	0	1	1	6	6	6	1.094307e-03	1	3.630000e-01	8.554889e-03	1
141	LYPD4	LY6/PLAUR domain containing 4	755	235	0	0	3	0	0	0	3	3	3	1.096173e-03	1	9.200000e-01	8.567609e-03	1
142	DNA2	DNA replication helicase 2 homolog (yeast)	3521	25	0	0	0	0	1	0	1	1	1	8.699035e-03	NaN	NaN	8.699035e-03	1
143	LUM	lumican	1025	442	0	0	5	0	0	0	5	5	4	3.859935e-03	4.590000e-01	3.910000e-01	9.065411e-03	1
144	MARCH6	membrane-associated ring finger (C3HC4) 6	2833	65	0	0	1	1	0	1	3	3	3	1.199513e-03	1	2.140000e-01	9.267245e-03	1
145	CCL14	chemokine (C-C motif) ligand 14	344	26	0	0	1	0	1	0	2	2	2	3.828144e-03	1	2.340000e-01	9.515386e-03	1
146	ZNF532	zinc finger protein 532	3938	11	0	1	1	1	0	0	2	2	2	4.788022e-02	1	1.600000e-02	9.571567e-03	1
147	PANX2	pannexin 2	2042	12	0	2	1	1	0	0	2	2	2	1.251504e-03	1	8.780000e-01	9.615819e-03	1
148	MTX3	metaxin 3	973	164	0	0	3	0	0	0	3	3	3	6.327510e-03	1	1.690000e-01	9.709293e-03	1
149	DSG3	desmoglein 3 (pemphigus vulgaris antigen)	3060	13	0	2	9	0	0	0	9	9	9	1.283796e-03	1	8.210000e-01	9.831226e-03	1
150	TYRP1	tyrosinase-related protein 1	1642	19	0	0	0	0	0	2	2	2	1	1.369853e-01	1.000000e-02	4.236000e-01	1.040137e-02	1
151	MAN2A2	mannosidase, alpha, class 2A, member 2	3539	17	0	0	2	0	1	0	3	3	3	1.379801e-03	1	3.120000e-01	1.046692e-02	1
152	SIRPG	signal-regulatory protein gamma	1186	4	0	0	1	1	1	0	3	3	3	7.325678e-03	1	7.400000e-02	1.049821e-02	1
153	ATCAY	ataxia, cerebellar, Cayman type (caytaxin)	1164	51	0	0	3	0	1	0	4	4	4	1.396367e-03	1	9.620000e-01	1.057592e-02	1
154	KHSRP	KH-type splicing regulatory protein	2212	4	0	0	0	0	2	0	2	2	2	2.680071e-03	1	4.220000e-01	1.064602e-02	1
155	KIAA1804		3147	47	0	0	2	1	0	0	3	3	3	8.382524e-03	1	1.380000e-01	1.087382e-02	1
156	TIE1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	3507	225	0	1	3	0	0	0	3	3	3	7.229877e-02	1	1.600000e-02	1.137215e-02	1
157	PCDHGA1	protocadherin gamma subfamily A, 1	2856	61	0	1	5	0	0	0	5	5	5	1.520063e-03	1	7.270000e-01	1.138376e-02	1
158	SPTBN5	spectrin, beta, non-erythrocytic 5	11184	11	0	2	5	0	0	2	7	7	7	1.542045e-03	1	7.650000e-01	1.152624e-02	1
159	KIF13A	kinesin family member 13A	5593	71	0	2	3	1	1	1	6	6	6	5.926024e-03	1	1.740000e-01	1.170955e-02	1
160	SEZ6L2	seizure related 6 homolog (mouse)-like 2	2840	28	0	0	4	0	0	0	4	4	4	2.766666e-03	1	5.310000e-01	1.251539e-02	1
161	ZFP42	zinc finger protein 42 homolog (mouse)	937	178	0	0	6	0	0	0	6	5	4	1.854460e-02	5.000000e-02	7.320000e-01	1.258002e-02	1
162	DRD5	dopamine receptor D5	1434	44	0	0	7	0	0	0	7	7	7	3.381387e-03	1	3.310000e-01	1.284767e-02	1
163	EZR	ezrin	1813	175	0	0	2	1	1	0	4	4	4	1.756416e-03	1	7.860000e-01	1.289996e-02	1
164	EPHA10	EPH receptor A10	3129	316	0	1	7	0	0	0	7	7	7	1.769166e-03	1	5.740000e-01	1.298081e-02	1
165	MKI67	antigen identified by monoclonal antibody Ki-67	9827	0	0	0	2	2	0	1	5	5	5	5.306417e-03	1	2.370000e-01	1.300094e-02	1
166	ESR2	estrogen receptor 2 (ER beta)	1709	12	0	0	3	0	0	0	3	3	3	1.010029e-02	1	1.460000e-01	1.303456e-02	1
167	PLCH2	phospholipase C, eta 2	4335	10	0	0	2	0	0	0	2	2	2	5.799548e-02	1	1.000000e-02	1.327231e-02	1
168	C2orf89		1393	139	0	0	4	0	0	0	4	4	4	1.827382e-03	1	9.990000e-01	1.334879e-02	1
169	OR2K2	olfactory receptor, family 2, subfamily K, member 2	950	431	0	0	3	0	0	0	3	3	3	1.131987e-02	1	1.530000e-01	1.367413e-02	1
170	CD44	CD44 molecule (Indian blood group)	2297	11	0	0	1	2	0	0	3	3	3	1.908018e-03	1	8.460000e-01	1.385544e-02	1
