rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
15	WNT1	wingless-type MMTV integration site family, member 1	1125	1	0	0	0	0	0	7	7	7	1	6.871327e-08	1.000000e-05	1.000000e-05	1.993117e-11	2.427483e-08
16	BMPR2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	3165	4	0	4	19	13	1	7	40	35	37	1.589405e-11	6.300000e-02	9.020000e-01	5.637524e-11	6.436995e-08
17	SELPLG	selectin P ligand	1217	21	0	1	5	0	0	12	17	16	9	9.864291e-08	1.000000e-04	5.672900e-01	4.816779e-10	5.176338e-07
18	CRIPAK	cysteine-rich PAK1 inhibitor	1341	43	0	2	7	1	0	10	18	18	10	2.089918e-06	1.000000e-05	8.780000e-03	5.348373e-10	5.374410e-07
19	KDM6A	lysine (K)-specific demethylase 6A	4318	10	0	5	22	1	2	2	27	27	19	2.188046e-06	1.000000e-05	4.517600e-01	5.589457e-10	5.374410e-07
20	MAPK6	mitogen-activated protein kinase 6	2182	16	0	1	16	0	2	0	18	18	13	3.489096e-06	1.000000e-05	6.109000e-02	8.750232e-10	7.992899e-07
21	RHOA	ras homolog gene family, member A	918	5	0	0	6	3	1	2	12	12	8	8.927175e-09	2.300000e-03	4.099000e-01	1.087135e-09	9.457556e-07
22	FMN2	formin 2	5237	0	0	12	28	1	1	28	58	49	36	7.943061e-06	1.000000e-05	1	1.926680e-09	1.599932e-06
23	STARD3NL	STARD3 N-terminal like	737	46	0	2	13	0	0	0	13	13	5	9.081789e-06	1.000000e-05	5.950000e-03	2.190724e-09	1.740102e-06
24	NF2	neurofibromin 2 (merlin)	1894	0	0	24	51	14	10	1	76	62	59	2.174765e-05	1.000000e-05	1.890300e-01	5.056096e-09	3.848743e-06
25	NF1	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	12120	3	0	41	87	13	21	2	123	89	91	2.948868e-05	1.000000e-05	1.786000e-02	6.766009e-09	4.866516e-06
26	OR4D10	olfactory receptor, family 4, subfamily D, member 10	936	91	0	2	15	0	0	0	15	14	9	3.089450e-05	1.000000e-05	2.015000e-02	7.074180e-09	4.866516e-06
27	PRKDC	protein kinase, DNA-activated, catalytic polypeptide	12728	17	0	19	66	5	9	8	88	63	71	3.143409e-05	1.000000e-05	7.816800e-01	7.192290e-09	4.866516e-06
28	MGA	MAX gene associated	9290	1	0	7	30	3	2	10	45	37	35	3.513173e-05	1.000000e-05	9.974300e-01	7.999259e-09	5.219231e-06
29	P2RY13	purinergic receptor P2Y, G-protein coupled, 13	1071	19	0	2	14	1	0	0	15	15	11	8.890923e-06	1.000000e-04	5.147000e-02	1.756096e-08	1.106280e-05
30	MVK	mevalonate kinase	1398	18	0	2	5	0	0	10	15	14	6	1.057049e-04	1.000000e-05	6.700000e-04	2.290390e-08	1.394771e-05
31	ATXN3L	ataxin 3-like	1068	17	0	1	16	1	0	1	18	17	14	1.698159e-05	2.000000e-05	3.043000e-01	2.561721e-08	1.509680e-05
32	FBXW7	F-box and WD repeat domain containing 7	2580	0	1	42	89	20	5	4	118	102	71	1.577852e-04	1.000000e-05	1.971000e-02	3.355650e-08	1.881591e-05
33	DIP2B	DIP2 disco-interacting protein 2 homolog B (Drosophila)	4879	52	0	9	15	2	11	0	28	27	20	1.789407e-05	1.200000e-04	1.158000e-01	3.421717e-08	1.881591e-05
34	RBMX	RNA binding motif protein, X-linked	1265	0	0	4	7	0	0	12	19	17	7	1.650036e-04	1.000000e-05	7.700000e-01	3.501784e-08	1.881591e-05
35	SMAD2	SMAD family member 2	1444	59	0	1	9	7	2	0	18	16	14	2.619331e-07	4.390000e-02	4.170000e-02	6.262777e-08	3.227994e-05
36	ASXL1	additional sex combs like 1 (Drosophila)	4678	8	0	17	29	10	1	5	45	40	39	3.088491e-04	1.000000e-05	2.411800e-01	6.360928e-08	3.227994e-05
37	ALG12	asparagine-linked glycosylation 12 homolog (S. cerevisiae, alpha-1,6-mannosyltransferase)	1786	0	0	0	2	0	0	5	7	7	5	6.745702e-05	2.000000e-05	9.454300e-01	6.916877e-08	3.415255e-05
38	NR1H3	nuclear receptor subfamily 1, group H, member 3	1625	2	0	3	9	0	0	6	15	15	10	9.995200e-06	1.700000e-04	9.578900e-01	7.550077e-08	3.629799e-05
39	ZBTB20	zinc finger and BTB domain containing 20	2238	0	0	8	8	0	0	14	22	20	9	3.935870e-04	1.000000e-05	9.301900e-01	8.010728e-08	3.752513e-05
40	MPHOSPH10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	2089	11	0	4	13	1	0	6	20	18	15	4.080414e-04	3.000000e-05	7.770000e-03	8.290204e-08	3.786343e-05
41	TPRKB	TP53RK binding protein	544	204	0	0	10	0	0	0	10	10	3	4.244919e-04	3.000000e-05	6.600000e-04	8.607653e-08	3.835444e-05
42	PLAGL2	pleiomorphic adenoma gene-like 2	1648	0	0	1	1	0	0	5	6	6	2	5.796375e-04	1.000000e-05	7.901200e-01	1.157306e-07	5.034006e-05
43	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	1277	10	0	3	17	1	0	0	18	18	15	1.644067e-05	6.800000e-04	3.695600e-01	1.304718e-07	5.512705e-05
44	SETD2	SET domain containing 2	7777	32	0	15	38	6	0	3	47	41	42	6.714700e-04	1.000000e-05	1.880000e-03	1.330784e-07	5.512705e-05
45	GPATCH8	G patch domain containing 8	4539	0	0	0	7	2	1	5	15	14	12	6.858781e-04	4.000000e-05	2.596000e-02	1.357883e-07	5.512705e-05
46	ALPK2	alpha-kinase 2	6561	12	0	13	41	1	0	11	53	42	39	7.569748e-04	1.000000e-05	7.695000e-01	1.491173e-07	5.922225e-05
47	C11orf30	chromosome 11 open reading frame 30	4049	12	0	5	17	2	2	1	22	21	18	1.279968e-03	4.000000e-05	1.831500e-01	2.454191e-07	9.476217e-05
48	RPTN	repetin	2363	7	0	1	2	1	0	10	13	13	5	1.314106e-03	1.000000e-05	3.372100e-01	2.516189e-07	9.476217e-05
49	ROS1	c-ros oncogene 1 , receptor tyrosine kinase	7212	1	0	13	38	5	14	6	63	48	48	1.331085e-03	1.000000e-05	6.563300e-01	2.546989e-07	9.476217e-05
50	EGR1	early growth response 1	1636	1	0	2	4	2	0	5	11	9	9	2.512517e-05	3.200000e-04	3.064000e-02	2.593524e-07	9.476217e-05
51	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	1244	0	0	117	236	24	19	12	291	153	183	1.472814e-03	1.000000e-05	8.917300e-01	2.803281e-07	9.892498e-05
52	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	2406	0	0	40	79	3	15	3	100	74	65	1.479731e-03	1.000000e-05	8.103200e-01	2.815753e-07	9.892498e-05
53	RBM44	RNA binding motif protein 44	3219	6	0	2	7	3	2	5	17	13	17	2.556820e-07	1	1.420000e-02	3.252970e-07	1.121293e-04
54	ECT2	epithelial cell transforming sequence 2 oncogene	2742	20	0	3	17	1	1	0	19	18	16	1.028894e-04	7.000000e-05	8.450500e-01	3.482594e-07	1.178213e-04
55	DDX26B	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B	2650	2	0	5	3	2	0	10	15	15	8	2.329084e-03	1.000000e-05	4.001100e-01	4.326321e-07	1.437047e-04
56	UBQLN2	ubiquilin 2	1875	18	0	2	3	1	0	8	12	10	6	2.575122e-03	1.000000e-05	9.984800e-01	4.757482e-07	1.528752e-04
57	THOC7	THO complex 7 homolog (Drosophila)	643	4	0	0	6	0	4	1	11	10	7	6.075650e-05	2.375000e-04	7.561000e-01	4.769765e-07	1.528752e-04
58	TOP2B	topoisomerase (DNA) II beta 180kDa	5006	28	0	3	16	2	1	6	25	23	17	3.171536e-03	1.000000e-05	4.136100e-01	5.793275e-07	1.786651e-04
59	RB1	retinoblastoma 1 (including osteosarcoma)	3704	0	0	39	92	16	23	1	132	88	86	3.206019e-03	1.000000e-05	1.808200e-01	5.852796e-07	1.786651e-04
60	ALDH1A3	aldehyde dehydrogenase 1 family, member A3	1587	121	0	2	11	0	2	5	18	18	13	3.091079e-05	3.400000e-04	8.832000e-01	5.867812e-07	1.786651e-04
61	GMPS	guanine monphosphate synthetase	2144	21	0	2	14	2	0	2	18	17	16	1.109852e-05	2.000000e-03	3.080000e-01	6.065732e-07	1.816637e-04
62	KIAA1586	KIAA1586	2376	6	0	1	7	3	0	1	11	11	10	1.037527e-04	4.698714e-01	2.571429e-04	6.202455e-07	1.823739e-04
63	L1TD1	LINE-1 type transposase domain containing 1	2602	6	0	3	13	1	0	6	20	17	17	4.435169e-07	6.600000e-02	7.360000e-01	6.289101e-07	1.823739e-04
64	NLRC4	NLR family, CARD domain containing 4	3106	6	0	4	20	6	0	2	28	24	19	4.457997e-04	1.000000e-05	9.924900e-01	6.472700e-07	1.847652e-04
65	ZDHHC7	zinc finger, DHHC-type containing 7	1066	10	0	1	7	1	0	4	12	12	10	5.671459e-07	6.800000e-02	8.100000e-01	7.452274e-07	2.094548e-04
66	DCLK2	doublecortin-like kinase 2	2363	11	0	2	11	1	1	3	16	14	13	9.695039e-04	4.000000e-05	6.048300e-01	8.649048e-07	2.394083e-04
67	C2orf29	chromosome 2 open reading frame 29	1559	3	0	0	16	0	1	0	17	17	8	5.214126e-03	1.000000e-05	7.957400e-01	9.265142e-07	2.526341e-04
68	PTCH1	patched homolog 1 (Drosophila)	4640	1	0	45	104	11	6	7	128	89	94	5.927875e-03	1.000000e-05	2.095400e-01	1.045737e-06	2.809496e-04
69	LINGO4	leucine rich repeat and Ig domain containing 4	1907	1	0	0	7	0	0	3	10	10	8	6.661602e-03	2.970000e-03	2.000000e-03	1.167401e-06	3.090904e-04
70	PIK3R1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)	2361	0	1	12	37	6	3	6	52	43	35	7.636841e-03	1.000000e-05	7.928000e-02	1.327871e-06	3.449860e-04
71	C14orf43	chromosome 14 open reading frame 43	3178	4	0	7	8	2	0	11	21	18	14	7.715405e-03	1.000000e-05	9.999500e-01	1.340742e-06	3.449860e-04
72	C14orf184		447	299	0	0	0	0	0	6	6	6	1	7.839873e-03	1.000000e-05	9.242400e-01	1.361116e-06	3.453643e-04
73	ATP6V1B1	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1 (Renal tubular acidosis with deafness)	1897	11	0	1	7	0	0	7	14	14	8	2.991373e-04	1.100000e-04	9.983800e-01	1.399830e-06	3.503219e-04
74	BCL9	B-cell CLL/lymphoma 9	4305	2	0	3	13	5	1	6	25	22	23	1.167815e-06	5.500000e-02	9.460000e-01	1.453913e-06	3.589397e-04
75	NAA25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	3013	2	0	0	8	2	1	4	15	14	13	8.000279e-04	2.300000e-04	2.559300e-01	1.517692e-06	3.696894e-04
76	SLC26A8	solute carrier family 26, member 8	2989	3	0	3	8	1	8	2	19	16	15	8.513040e-06	6.600000e-03	9.964000e-01	1.567780e-06	3.768655e-04
77	IQCD	IQ motif containing D	1052	51	0	2	10	0	0	0	10	10	6	9.553529e-03	1.700000e-04	3.300000e-04	1.639746e-06	3.890456e-04
78	CHD3	chromodomain helicase DNA binding protein 3	6440	2	0	3	13	2	2	11	28	24	24	1.799197e-03	2.000000e-05	9.312800e-01	1.839669e-06	4.308835e-04
79	PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	754	7	0	0	8	1	0	1	10	10	6	1.130897e-02	1.000000e-05	1.204300e-01	1.921969e-06	4.444614e-04
80	FKBP9	FK506 binding protein 9, 63 kDa	1749	2	0	5	12	0	0	6	18	17	12	1.185247e-02	1.000000e-05	5.586500e-01	2.008774e-06	4.549458e-04
81	HPS3	Hermansky-Pudlak syndrome 3	3079	4	0	3	17	1	0	2	20	20	12	1.207535e-02	1.000000e-05	7.033800e-01	2.044298e-06	4.549458e-04
82	ATM	ataxia telangiectasia mutated	9438	0	0	81	159	27	8	14	208	132	160	1.217137e-02	1.000000e-05	1.804000e-02	2.059590e-06	4.549458e-04
83	RLIM	ring finger protein, LIM domain interacting	1887	22	0	3	14	1	0	0	15	14	6	1.221740e-02	1.000000e-05	9.379000e-01	2.066917e-06	4.549458e-04
84	CYLD	cylindromatosis (turban tumor syndrome)	2935	2	0	11	13	4	5	2	24	22	18	1.262154e-02	1.000000e-05	1.093800e-01	2.131181e-06	4.585068e-04
85	GGT1	gamma-glutamyltransferase 1	2332	13	0	1	0	0	1	7	8	8	3	1.263481e-02	1.000000e-05	7.583000e-02	2.133290e-06	4.585068e-04
86	CYSLTR2	cysteinyl leukotriene receptor 2	1043	5	0	3	15	1	0	0	16	15	12	1.822936e-04	7.500000e-04	2.956500e-01	2.225521e-06	4.727680e-04
87	ATG5	ATG5 autophagy related 5 homolog (S. cerevisiae)	856	31	0	0	9	0	0	0	9	8	5	1.342323e-02	2.100000e-04	1.275000e-02	2.258284e-06	4.742136e-04
88	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	2819	13	0	4	13	1	2	1	17	17	15	1.362734e-02	1.000000e-05	2.167800e-01	2.290566e-06	4.755266e-04
89	PRPS1	phosphoribosyl pyrophosphate synthetase 1	981	34	0	1	8	0	0	0	8	8	4	1.387235e-02	1.000000e-05	7.242400e-01	2.329276e-06	4.781297e-04
90	KCTD3	potassium channel tetramerisation domain containing 3	2516	6	0	2	12	2	0	8	22	17	16	1.609320e-02	1.000000e-05	2.601400e-01	2.678276e-06	5.384271e-04
91	PTGDR	prostaglandin D2 receptor (DP)	1086	5	0	0	3	4	0	0	7	7	4	1.859631e-04	1.366667e-03	1.486667e-02	2.681967e-06	5.384271e-04
92	BCORL1	BCL6 co-repressor-like 1	5410	4	0	12	15	1	0	10	26	25	17	1.654608e-02	1.000000e-05	8.166800e-01	2.749054e-06	5.458964e-04
93	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	1401	40	0	3	14	1	1	1	17	17	15	9.764999e-06	8.800000e-03	8.847000e-01	2.788027e-06	5.464820e-04
94	TMEM126A	transmembrane protein 126A	606	28	0	1	7	0	0	0	7	7	3	1.694842e-02	3.000000e-05	4.980000e-03	2.811829e-06	5.464820e-04
95	GRB2	growth factor receptor-bound protein 2	670	49	0	1	8	0	1	0	9	9	5	1.340075e-03	2.400000e-04	6.165000e-02	2.885437e-06	5.502627e-04
96	PLXNA3	plexin A3	5744	0	0	6	11	0	0	11	22	17	15	1.746008e-02	1.000000e-05	9.995700e-01	2.891522e-06	5.502627e-04
97	C15orf52	chromosome 15 open reading frame 52	1647	1	0	2	7	0	0	6	13	12	9	7.709106e-05	1.700000e-03	5.347000e-01	2.933650e-06	5.525243e-04
98	PCBP1	poly(rC) binding protein 1	1071	55	0	1	10	0	0	0	10	10	3	1.827912e-02	1.000000e-05	1.410000e-03	3.018783e-06	5.627565e-04
99	SLK	STE20-like kinase (yeast)	3782	11	0	5	18	5	0	2	25	23	17	1.939256e-02	1.000000e-05	7.591500e-01	3.191200e-06	5.877391e-04
100	SMAD4	SMAD family member 4	1699	0	0	54	143	11	7	5	166	119	107	1.956044e-02	1.000000e-05	1.000000e-05	3.217139e-06	5.877391e-04
101	XYLT2	xylosyltransferase II	2638	27	0	2	4	0	0	10	14	14	5	2.087673e-02	1.000000e-05	9.123500e-01	3.420036e-06	6.174685e-04
102	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B	973	8	0	2	0	0	0	6	6	6	2	2.105512e-02	1.000000e-05	1.269000e-02	3.447468e-06	6.174685e-04
103	RSPH3	radial spoke head 3 homolog (Chlamydomonas)	1711	0	0	0	5	4	1	0	10	10	8	1.139986e-03	4.825000e-03	2.625000e-03	3.496580e-06	6.201846e-04
104	PKD2L1	polycystic kidney disease 2-like 1	2478	14	0	6	16	1	4	2	23	23	20	1.515422e-04	1.450000e-03	6.275000e-01	3.588477e-06	6.229279e-04
105	CDK12	cyclin-dependent kinase 12	4525	10	0	4	23	1	0	5	29	29	25	2.754910e-03	5.660000e-03	4.400000e-04	3.598541e-06	6.229279e-04
106	CASP8	caspase 8, apoptosis-related cysteine peptidase	1749	32	0	1	9	6	0	4	19	17	17	1.216613e-06	1.120000e-01	6.280000e-01	3.614339e-06	6.229279e-04
107	KCNK1	potassium channel, subfamily K, member 1	1019	5	0	0	10	0	0	0	10	10	5	2.191850e-04	5.000000e-04	9.958250e-01	3.663979e-06	6.255815e-04
108	PTK2	PTK2 protein tyrosine kinase 2	3349	13	1	7	17	3	1	2	23	21	19	2.465639e-02	1.000000e-05	2.289300e-01	3.998193e-06	6.763239e-04
109	FYN	FYN oncogene related to SRC, FGR, YES	1818	66	1	2	8	4	2	0	14	14	10	3.807240e-04	5.333333e-04	9.809333e-01	4.300851e-06	7.151785e-04
110	CDX2	caudal type homeobox 2	950	1	0	0	2	0	0	4	6	6	3	8.895299e-05	1.600000e-03	2.154000e-01	4.306182e-06	7.151785e-04
111	KLK10	kallikrein-related peptidase 10	869	6	0	0	6	0	0	1	7	7	5	2.786772e-02	7.000000e-05	1.130000e-03	4.484812e-06	7.381354e-04
112	TPM4	tropomyosin 4	1021	34	0	1	8	0	0	0	8	8	6	3.053215e-02	4.700000e-04	5.800000e-04	4.885725e-06	7.912025e-04
113	UQCRC2	ubiquinol-cytochrome c reductase core protein II	1414	7	0	0	9	1	0	0	10	9	6	3.058637e-02	2.000000e-05	2.717300e-01	4.893858e-06	7.912025e-04
114	PIK3IP1	phosphoinositide-3-kinase interacting protein 1	812	5	0	1	8	0	0	0	8	8	4	1.319710e-05	9.000000e-02	9.000000e-02	5.450594e-06	8.734816e-04
115	USP24	ubiquitin specific peptidase 24	8131	2	0	8	24	2	4	3	33	30	26	3.512871e-02	1.000000e-05	8.239900e-01	5.571998e-06	8.828301e-04
116	OR5V1	olfactory receptor, family 5, subfamily V, member 1	967	21	0	2	11	3	0	0	14	14	10	3.535471e-02	1.000000e-05	3.324000e-02	5.605577e-06	8.828301e-04
117	GGTLC2	gamma-glutamyltransferase light chain 2	675	3	0	0	7	0	0	0	7	7	2	1.267693e-02	1.600000e-04	1.810000e-02	6.002127e-06	9.330088e-04
118	ZFYVE26	zinc finger, FYVE domain containing 26	7784	17	0	8	28	1	0	2	31	28	25	3.819454e-02	1.000000e-05	9.510700e-01	6.026331e-06	9.330088e-04
119	MLLT6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6	3360	1	0	4	8	0	6	3	17	16	12	8.815535e-05	3.300000e-03	9.486000e-01	6.244078e-06	9.585972e-04
120	RNF128	ring finger protein 128	1719	12	0	3	3	1	0	10	14	14	7	5.742667e-03	2.000000e-05	1	6.321983e-06	9.624692e-04
121	TNMD	tenomodulin	978	0	0	1	6	0	0	5	11	11	8	1.518472e-05	1.800000e-02	9.980000e-01	6.439729e-06	9.722926e-04
122	GPR174	G protein-coupled receptor 174	1004	10	0	0	7	0	0	1	8	8	4	4.246972e-02	1.100000e-04	8.900000e-04	6.655808e-06	9.966799e-04
123	CD58	CD58 molecule	775	68	0	1	5	1	0	8	14	14	12	4.578706e-06	1.010000e-01	5.380000e-01	6.806510e-06	1.010960e-03
124	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A	1586	18	0	4	18	1	0	0	19	19	9	4.597794e-02	1.000000e-05	8.135000e-02	7.169119e-06	1.053684e-03
125	EHBP1	EH domain binding protein 1	3788	0	0	1	17	1	0	4	22	22	13	4.626318e-02	1.000000e-05	9.317600e-01	7.210734e-06	1.053684e-03
126	ZNF583	zinc finger protein 583	1726	34	0	2	14	4	0	1	19	15	14	4.240936e-03	6.000000e-05	3.956100e-01	7.267184e-06	1.053684e-03
127	ATP11B	ATPase, class VI, type 11B	3650	10	0	3	17	0	0	1	18	17	14	4.796056e-02	1.000000e-05	4.044400e-01	7.458012e-06	1.072838e-03
128	NCAPD2	non-SMC condensin I complex, subunit D2	4721	1	0	2	15	2	1	2	20	20	14	5.122687e-02	1.000000e-05	5.407600e-01	7.932183e-06	1.132133e-03
129	FNDC7	fibronectin type III domain containing 7	2250	15	0	5	5	1	0	3	9	9	7	5.329076e-02	1.000000e-05	9.009800e-01	8.230714e-06	1.163858e-03
130	SVIL	supervillin	6785	18	0	16	20	1	0	18	39	32	24	5.364502e-02	1.000000e-05	9.426300e-01	8.281875e-06	1.163858e-03
131	LARP4B	La ribonucleoprotein domain family, member 4B	2283	0	0	5	19	2	1	14	36	29	27	7.302233e-06	3.100000e-02	5.830000e-01	8.548949e-06	1.192219e-03
132	THOC5	THO complex 5	2128	19	0	1	13	1	0	0	14	14	12	1.334193e-03	1.125000e-03	8.510000e-02	8.722569e-06	1.198861e-03
133	GIGYF2	GRB10 interacting GYF protein 2	4824	3	0	10	22	6	0	2	30	26	23	5.714122e-02	1.000000e-05	9.835500e-01	8.785551e-06	1.198861e-03
134	DNAH12	dynein, axonemal, heavy chain 12	9554	0	0	9	30	4	2	6	42	23	42	5.719610e-02	1	1.000000e-05	8.793441e-06	1.198861e-03
135	ARFGEF1	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)	5702	0	0	13	25	5	2	7	39	34	30	5.942361e-02	1.000000e-05	4.778800e-01	9.113199e-06	1.233252e-03
136	NOTCH2NL	Notch homolog 2 (Drosophila) N-terminal like	727	111	0	1	4	2	0	0	6	6	3	6.149907e-02	1.000000e-05	5.123700e-01	9.410377e-06	1.264104e-03
137	SENP6	SUMO1/sentrin specific peptidase 6	3431	2	0	5	11	1	0	4	16	15	12	6.233934e-02	1.000000e-05	9.766500e-01	9.530494e-06	1.270895e-03
138	WDR78	WD repeat domain 78	2673	5	0	1	10	1	0	2	13	12	10	6.355018e-02	1.000000e-05	9.859000e-02	9.703383e-06	1.284573e-03
139	CAB39L	calcium binding protein 39-like	1046	21	0	2	3	0	0	6	9	9	6	4.683838e-03	5.000000e-05	9.233400e-01	9.991800e-06	1.313239e-03
140	WEE1	WEE1 homolog (S. pombe)	1981	14	0	4	12	1	0	0	13	12	9	6.702807e-02	1.000000e-05	1.286600e-01	1.019870e-05	1.328985e-03
141	ZFX	zinc finger protein, X-linked	2505	7	1	5	9	0	2	2	13	13	9	6.783949e-02	1.000000e-05	8.297900e-01	1.031400e-05	1.328985e-03
142	ASNSD1	asparagine synthetase domain containing 1	1944	5	0	2	6	0	0	3	9	9	8	6.795100e-02	4.650000e-03	3.000000e-05	1.032984e-05	1.328985e-03
143	KLC4	kinesin light chain 4	2150	17	0	1	13	1	1	1	16	16	13	8.762025e-05	1.130000e-02	2.658000e-01	1.063416e-05	1.358570e-03
144	GLI1	glioma-associated oncogene homolog 1 (zinc finger protein)	3365	8	0	7	11	1	0	7	19	18	13	7.155168e-02	1.000000e-05	1.557500e-01	1.084027e-05	1.364825e-03
145	CRY1	cryptochrome 1 (photolyase-like)	1807	30	0	4	13	0	2	0	15	13	8	7.194505e-02	1.000000e-05	6.921500e-01	1.089592e-05	1.364825e-03
146	FGFR3	fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)	2642	10	1	3	22	1	2	0	25	22	23	3.790796e-04	9.780000e-02	4.600000e-03	1.090724e-05	1.364825e-03
147	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	3358	0	0	19	49	5	4	3	61	49	51	7.428792e-02	1.000000e-05	5.613000e-02	1.122693e-05	1.395271e-03
148	HLA-A	major histocompatibility complex, class I, A	1128	1	0	3	10	2	0	6	18	17	16	2.268036e-05	2.200000e-02	8.600000e-01	1.130556e-05	1.395549e-03
149	SCAI	suppressor of cancer cell invasion	1962	14	2	1	8	1	6	0	15	14	11	2.818158e-04	6.100000e-03	9.900000e-03	1.187761e-05	1.456322e-03
150	MEN1	multiple endocrine neoplasia I	1884	1	0	6	20	3	0	3	26	24	21	8.226843e-03	6.000000e-05	5.887700e-01	1.234906e-05	1.504033e-03
151	FAM179A	family with sequence similarity 179, member A	3132	24	0	5	24	2	0	3	29	27	26	2.768278e-06	3.350000e-01	2.860000e-01	1.269069e-05	1.535405e-03
152	MLL2	myeloid/lymphoid or mixed-lineage leukemia 2	16826	3	0	21	53	3	5	9	70	52	62	8.596496e-02	1.000000e-05	1.780800e-01	1.286615e-05	1.546393e-03
153	FGFR2	fibroblast growth factor receptor 2 (bacteria-expressed kinase, keratinocyte growth factor receptor, craniofacial dysostosis 1, Crouzon syndrome, Pfeiffer syndrome, Jackson-Weiss syndrome)	2782	0	0	17	43	4	2	1	50	45	44	8.763756e-02	1.000000e-05	1.579500e-01	1.309960e-05	1.557723e-03
154	SLC4A10	solute carrier family 4, sodium bicarbonate transporter-like, member 10	3548	5	0	6	19	1	6	1	27	27	19	8.786234e-02	1.000000e-05	2.390300e-01	1.313095e-05	1.557723e-03
155	RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	2011	2	0	2	13	0	0	0	13	13	7	8.971287e-02	4.000000e-05	3.930000e-03	1.338881e-05	1.572188e-03
156	KIAA1012	KIAA1012	4420	1	0	3	20	1	2	3	26	23	20	8.997285e-02	1.000000e-05	1.615500e-01	1.342500e-05	1.572188e-03
